acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost
0.00419,do re mi,blackbear,3,0.742,212027,0.599,1.02E-05,8,0.126,-6.256,1,0.0465,110.977,3,do re mi,4,0.157,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0571,No Vacancy,OneRepublic,59,0.71,223190,0.73,0,5,0.139,-4.001,1,0.0607,99.986,4,No Vacancy,1,0.495,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.215,Swang,Rae Sremmurd,3,0.678,208120,0.317,4.31E-05,8,0.101,-9.427,1,0.0583,140.009,4,Swang,13,0.157,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.259,Look At Me!,XXXTENTACION,0,0.763,126346,0.726,0,1,0.0976,-6.405,1,0.282,139.059,4,Look At Me!,1,0.356,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0897,Alguien Robo,Sebastian Yatra,59,0.745,223613,0.921,0,0,0.178,-2.674,1,0.082,92.973,4,Alguien Robo,1,0.645,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0143,Portland,Drake,3,0.924,236615,0.444,0,1,0.26,-8.227,1,0.243,136.088,4,Portland,11,0.323,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.333,Imitadora,Romeo Santos,62,0.737,234829,0.709,0,8,0.289,-6.889,0,0.0449,125.997,4,Imitadora,16,0.537,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.137,Mercy,Shawn Mendes,1,0.469,208733,0.68,0,11,0.11,-4.921,0,0.117,147.734,4,Mercy,2,0.355,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00704,Lose Yourself - Soundtrack Version,Eminem,3,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.431,4,Lose Yourself - Soundtrack Version,6,0.0672,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.216,White Iverson,Post Malone,3,0.674,256533,0.568,0,7,0.0863,-7.678,1,0.0349,130.081,4,White Iverson,6,0.337,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0291,Faded,Alan Walker,62,0.589,212627,0.651,3.20E-06,6,0.111,-5.097,1,0.0306,90.011,4,Faded,1,0.161,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.968,The Night We Met,Lord Huron,57,0.453,208212,0.371,0.254,2,0.639,-9.514,1,0.0449,174.029,3,The Night We Met,14,0.103,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0472,Cheap Thrills,Sia,53,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,Cheap Thrills,6,0.73,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00791,Sun Comes Up,Rudimental,62,0.619,232627,0.858,0,10,0.173,-5.28,1,0.0929,106.017,4,Sun Comes Up,1,0.223,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.123,Ni Tú Ni Yo,Jennifer Lopez,62,0.673,215880,0.907,0,1,0.423,-3.716,0,0.074,109.04,4,Ni T? Ni Yo,1,0.766,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0098,Marmalade (feat. Lil Yachty),Macklemore,0,0.922,261615,0.583,0,5,0.0962,-4.982,1,0.0753,136.043,4,Marmalade (feat. Lil Yachty),1,0.492,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.0841,Heathens,Twenty One Pilots,62,0.732,195920,0.396,3.58E-05,4,0.105,-9.348,0,0.0286,90.024,4,Heathens,1,0.547,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.115,One Last Time,Ariana Grande,1,0.624,197253,0.618,3.30E-06,8,0.104,-4.868,1,0.0322,125.036,4,One Last Time,3,0.115,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00572,do re mi (feat. Gucci Mane),blackbear,3,0.74,233705,0.657,0,8,0.211,-6.309,1,0.0595,112.016,3,do re mi (feat. Gucci Mane),1,0.188,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.157,"How Far I'll Go - From ""Moana""",Alessia Cara,29,0.314,175517,0.555,0.000108,9,0.067,-9.601,1,0.37,179.666,4,"How Far I'll Go - From ""Moana""",1,0.156,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.248,Go Flex,Post Malone,3,0.662,179613,0.496,0,5,0.0769,-8.267,1,0.109,81.951,4,Go Flex,9,0.128,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.727,The Scientist,Coldplay,62,0.56,309600,0.442,1.71E-05,5,0.11,-7.224,1,0.0243,146.448,4,The Scientist,4,0.21,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.226,Loco Enamorado,Abraham Mateo,62,0.69,252200,0.872,0,11,0.0858,-2.984,0,0.0588,94,4,Loco Enamorado,1,0.72,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.000875,Hot2Touch,Felix Jaehn,59,0.755,160826,0.719,1.53E-05,1,0.326,-5.316,0,0.0421,121.986,4,Hot2Touch,1,0.81,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.194,Be Mine,Ofenbach,62,0.779,161322,0.666,0.000556,5,0.0576,-7.361,1,0.0482,123.024,4,Be Mine,1,0.507,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.11,Loca (feat. Cali Y El Dandee),Maite Perroni,62,0.751,234366,0.839,0,9,0.0865,-3.367,1,0.054,95.019,4,Loca (feat. Cali Y El Dandee),1,0.612,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.242,T-Shirt,Migos,61,0.865,242407,0.687,0,10,0.158,-3.744,0,0.217,139.023,4,T-Shirt,2,0.515,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.139,Cold,Maroon 5,59,0.703,234308,0.715,0,9,0.0456,-6.285,0,0.114,99.924,4,Cold,1,0.495,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0576,Tunnel Vision,Kodak Black,62,0.497,268187,0.489,9.91E-05,11,0.122,-7.724,0,0.294,171.853,4,Tunnel Vision,10,0.231,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.137,Weak,AJR,1,0.673,201160,0.637,0,5,0.184,-4.518,1,0.0429,123.98,4,Weak,3,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0462,Stressed Out,Twenty One Pilots,61,0.734,202333,0.637,2.29E-05,4,0.0602,-5.677,0,0.141,169.977,4,Stressed Out,2,0.638,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0733,Chained To The Rhythm,Katy Perry,59,0.448,237734,0.801,0,0,0.146,-5.363,1,0.165,189.798,4,Chained To The Rhythm,9,0.477,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00835,Ride,Twenty One Pilots,61,0.645,214507,0.713,0,6,0.113,-5.355,1,0.0393,74.989,4,Ride,3,0.58,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.551,Safari,J Balvin,58,0.508,205600,0.687,3.41E-06,0,0.126,-4.361,1,0.326,180.044,4,Safari,3,0.565,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0837,Rolex,Ayo & Teo,62,0.804,238587,0.886,0,1,0.266,-2.512,1,0.04,144.946,4,Rolex,1,0.806,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00431,Vente Pa' Ca,Ricky Martin,62,0.663,259196,0.92,1.69E-05,11,0.101,-4.07,0,0.226,99.935,4,Vente Pa' Ca,1,0.521,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.22,ELEMENT.,Kendrick Lamar,3,0.734,208733,0.687,0,4,0.215,-4.728,0,0.476,189.791,4,ELEMENT.,4,0.478,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.000452,Wonderwall - Remastered,Oasis,37,0.378,258773,0.896,0,2,0.194,-4.066,1,0.0407,174.302,4,Wonderwall - Remastered,3,0.467,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0073,Ahora Me Llama,Karol G,59,0.664,233293,0.576,6.28E-05,7,0.0912,-5.395,0,0.0349,134.934,4,Ahora Me Llama,1,0.123,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.103,Work from Home,Fifth Harmony,60,0.803,214480,0.585,3.94E-06,8,0.0644,-5.861,1,0.0432,105.017,4,Work from Home,2,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0148,Mi Gente,J Balvin,44,0.543,189440,0.677,6.21E-06,11,0.13,-4.915,0,0.0993,103.809,4,Mi Gente,1,0.279,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.229,Despacito - Remix,Luis Fonsi,59,0.694,228827,0.815,0,2,0.0924,-4.328,1,0.12,88.931,4,Despacito - Remix,1,0.826,1,FALSE,TRUE,FALSE,FALSE,FALSE
0.0329,Wild Thoughts,DJ Khaled,61,0.671,204173,0.672,0,0,0.118,-3.094,0,0.0688,97.98,4,Wild Thoughts,3,0.636,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0293,Unforgettable,French Montana,62,0.726,233902,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,Unforgettable,2,0.75,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0642,Feels,Calvin Harris,62,0.893,223413,0.745,0,11,0.0943,-3.105,0,0.0571,101.018,4,Feels,8,0.874,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.219,2U (feat. Justin Bieber),David Guetta,59,0.548,194897,0.65,0,8,0.225,-5.827,0,0.0591,144.937,4,2U (feat. Justin Bieber),1,0.557,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.0969,Attention,Charlie Puth,62,0.774,211475,0.626,3.12E-05,3,0.0848,-4.432,0,0.0432,100.041,4,Attention,1,0.758,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.581,Shape of You,Ed Sheeran,62,0.825,233713,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,Shape of You,4,0.931,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0552,I'm the One,DJ Khaled,61,0.609,288600,0.668,0,7,0.167,-4.284,1,0.0367,80.924,4,I'm the One,4,0.8,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00274,New Rules,Dua Lipa,57,0.756,209333,0.682,8.85E-06,9,0.147,-6.577,0,0.0753,116.008,4,New Rules,10,0.589,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.246,Strip That Down,Liam Payne,59,0.869,204502,0.485,0,6,0.0765,-5.595,1,0.0545,106.028,4,Strip That Down,1,0.542,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00683,Thunder,Imagine Dragons,59,0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,Thunder,9,0.252,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.11,Mama,Jonas Blue,3,0.746,181615,0.793,0,11,0.0528,-4.209,0,0.0412,104.027,4,Mama,1,0.552,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0252,Sorry Not Sorry,Demi Lovato,0,0.701,203760,0.638,0,11,0.256,-6.889,0,0.238,144.084,4,Sorry Not Sorry,1,0.867,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.034,More Than You Know,Axwell /\ Ingrosso,1,0.644,203000,0.743,0,5,0.257,-5.002,0,0.0355,123.074,4,More Than You Know,1,0.532,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.207,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,62,0.683,190428,0.53,0,5,0.394,-4.918,0,0.142,75.016,4,Back to You (feat. Bebe Rexha & Digital Farm Animals),1,0.632,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.00264,XO TOUR Llif3,Lil Uzi Vert,62,0.732,182707,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,XO TOUR Llif3,1,0.392,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.381,There's Nothing Holdin' Me Back,Shawn Mendes,59,0.857,199440,0.8,0,2,0.0913,-4.035,1,0.0583,121.996,4,There's Nothing Holdin' Me Back,1,0.965,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0323,Glorious (feat. Skylar Grey),Macklemore,0,0.731,220454,0.794,2.59E-05,0,0.112,-5.126,0,0.0522,139.994,4,Glorious (feat. Skylar Grey),1,0.35,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.0231,Me Rehúso,Danny Ocean,62,0.744,205715,0.804,0,1,0.0494,-6.327,1,0.0677,104.823,4,Me Reh?so,1,0.456,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.000259,HUMBLE.,Kendrick Lamar,3,0.904,177000,0.611,2.03E-05,1,0.0976,-6.842,0,0.0888,150.02,4,HUMBLE.,8,0.427,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0151,Bank Account,21 Savage,0,0.884,220307,0.346,7.04E-06,8,0.0871,-8.228,0,0.351,75.016,4,Bank Account,2,0.378,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0204,Fetish (feat. Gucci Mane),Selena Gomez,59,0.708,186113,0.61,4.45E-06,2,0.0641,-4.522,1,0.0574,123.038,4,Fetish (feat. Gucci Mane),1,0.296,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.231,Felices los 4,Maluma,62,0.755,229849,0.789,0,5,0.351,-4.502,1,0.146,93.973,4,Felices los 4,1,0.734,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.124,There for You,Martin Garrix,62,0.611,221904,0.644,0,6,0.124,-7.607,0,0.0553,105.969,4,There for You,1,0.137,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.00179,Without You (feat. Sandro Cavazza),Avicii,59,0.652,181673,0.855,0,2,0.0404,-4.832,1,0.0441,134.009,4,Without You (feat. Sandro Cavazza),4,0.287,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.075,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,62,0.696,216409,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.779,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.0498,Something Just Like This,The Chainsmokers,62,0.617,247160,0.635,1.44E-05,11,0.164,-6.769,0,0.0317,103.019,4,Something Just Like This,5,0.436,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.158,Your Song,Rita Ora,54,0.855,180757,0.624,0,1,0.0513,-4.093,1,0.0488,117.959,4,Your Song,1,0.962,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.209,Despacito (Featuring Daddy Yankee),Luis Fonsi,59,0.66,228200,0.786,0,2,0.112,-4.757,1,0.17,177.833,4,Despacito (Featuring Daddy Yankee),1,0.849,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0524,Believer,Imagine Dragons,59,0.779,204347,0.787,0,10,0.14,-4.305,0,0.108,124.982,4,Believer,3,0.7,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.198,Congratulations,Post Malone,3,0.627,220293,0.812,0,6,0.212,-4.215,1,0.0358,123.071,4,Congratulations,12,0.497,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.535,I Like Me Better,Lauv,62,0.752,197437,0.505,2.55E-06,9,0.104,-7.621,1,0.253,91.97,4,I Like Me Better,1,0.407,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0142,Slow Hands,Niall Horan,59,0.728,188174,0.426,0,0,0.0546,-6.69,1,0.0509,85.908,4,Slow Hands,1,0.85,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.132,Know No Better (feat. Quavo),Major Lazer,3,0.738,225850,0.814,9.64E-06,7,0.126,-4.414,0,0.0999,119.041,4,Know No Better (feat. Quavo),1,0.498,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.15,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,62,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,Pretty Girl - Cheat Codes X CADE Remix,1,0.732,1,FALSE,TRUE,FALSE,FALSE,FALSE
0.491,Praying,Kesha,62,0.576,230267,0.39,0,10,0.111,-7.202,1,0.0297,73.433,4,Praying,5,0.324,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.549,Una Lady Como Tú,Manuel Turizo,62,0.788,213027,0.477,0,4,0.349,-7.348,1,0.0434,94.983,4,Una Lady Como T?,1,0.862,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0245,Escápate Conmigo,Wisin,62,0.747,232787,0.864,4.46E-05,8,0.0853,-3.181,0,0.0599,92.028,4,Esc?pate Conmigo,1,0.746,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.013,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.259,Symphony (feat. Zara Larsson),Clean Bandit,62,0.707,212459,0.629,1.60E-05,0,0.138,-4.581,0,0.0563,122.863,4,Symphony (feat. Zara Larsson),1,0.444,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.0106,Bonita,J Balvin,59,0.782,265747,0.868,0.00252,5,0.29,-1.715,0,0.04,96.042,4,Bonita,1,0.876,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.33,Location,Khalid,62,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,Location,3,0.322,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.199,Redbone,Childish Gambino,3,0.743,326933,0.359,0.00611,1,0.137,-10.401,1,0.0794,160.083,4,Redbone,6,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0714,Butterfly Effect,Travis Scott,62,0.763,190678,0.598,0,11,0.112,-6.865,1,0.0539,140.987,4,Butterfly Effect,1,0.184,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0575,No Promises (feat. Demi Lovato),Cheat Codes,60,0.741,223504,0.667,0,10,0.106,-5.445,1,0.134,112.956,4,No Promises (feat. Demi Lovato),1,0.595,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.232,Stay (with Alessia Cara),Zedd,59,0.679,210091,0.634,0,5,0.115,-5.024,0,0.0654,102.013,4,Stay (with Alessia Cara),1,0.503,1,FALSE,FALSE,TRUE,FALSE,FALSE
0.256,Silence,Marshmello,62,0.52,180823,0.761,4.96E-06,4,0.17,-3.093,1,0.0853,141.971,4,Silence,1,0.266,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.146,Lonely Together (feat. Rita Ora),Avicii,6,0.647,181812,0.669,2.14E-05,5,0.0805,-5.292,1,0.0594,103.099,4,Lonely Together (feat. Rita Ora),2,0.247,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.498,Slide,Calvin Harris,62,0.736,230813,0.795,1.21E-06,1,0.254,-3.299,0,0.0545,104.066,4,Slide,1,0.508,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.199,Young Dumb & Broke,Khalid,62,0.798,202547,0.539,1.66E-05,1,0.165,-6.351,1,0.0421,136.949,4,Young Dumb & Broke,2,0.41,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.186,Havana,Camila Cabello,62,0.768,216897,0.517,3.80E-05,7,0.104,-4.323,0,0.0312,104.992,4,Havana,1,0.408,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.334,Crying in the Club,Camila Cabello,62,0.334,216391,0.617,0,6,0.163,-5.834,0,0.383,85.227,4,Crying in the Club,1,0.63,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.175,Bad Liar,Selena Gomez,59,0.953,214648,0.41,0,1,0.0768,-6.543,1,0.0705,121.074,4,Bad Liar,1,0.726,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.183,Rich Love (with Seeb),OneRepublic,59,0.593,201257,0.868,0,1,0.365,-3.573,0,0.295,104.988,4,Rich Love (with Seeb),1,0.475,1,FALSE,FALSE,TRUE,FALSE,FALSE
0.0864,Signs,Drake,59,0.801,234373,0.727,0.00406,0,0.112,-4.687,1,0.0606,107.371,4,Signs,1,0.221,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.246,Ahora Dice,Chris Jeday,59,0.708,271080,0.693,0,6,0.129,-5.516,1,0.138,143.965,4,Ahora Dice,1,0.418,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0102,Mask Off,Future,62,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,Mask Off,7,0.286,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0744,SUBEME LA RADIO,Enrique Iglesias,62,0.684,208163,0.823,0,9,0.111,-3.297,0,0.0773,91.048,4,SUBEME LA RADIO,1,0.645,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.119,It Ain't Me (with Selena Gomez),Kygo,61,0.64,220781,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,It Ain't Me (with Selena Gomez),1,0.5,1,FALSE,FALSE,TRUE,FALSE,FALSE
0.0417,Feel It Still,Portugal. The Man,62,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,Feel It Still,4,0.754,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0735,Galway Girl,Ed Sheeran,62,0.624,170827,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,Galway Girl,6,0.781,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0416,Most Girls,Hailee Steinfeld,59,0.755,204400,0.57,0,9,0.0891,-7.132,1,0.0888,102.991,4,Most Girls,1,0.397,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0672,Bodak Yellow,Cardi B,62,0.929,223962,0.723,0,11,0.346,-5.792,0,0.109,125.022,4,Bodak Yellow,1,0.468,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.118,OK,Robin Schulz,62,0.653,189307,0.81,0,7,0.126,-6.032,0,0.0558,121.951,4,OK,1,0.576,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0309,Hey DJ,CNCO,62,0.792,205520,0.819,0,5,0.389,-5.418,1,0.0867,89.98,4,Hey DJ,1,0.45,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0254,What About Us,P!nk,62,0.386,271520,0.594,3.03E-06,1,0.0873,-6.186,1,0.0565,113.843,4,What About Us,1,0.19,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0847,goosebumps,Travis Scott,62,0.841,243837,0.728,0,7,0.149,-3.37,1,0.0484,130.049,4,goosebumps,9,0.43,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0079,Would You Ever,Skrillex,62,0.653,234286,0.91,0,10,0.318,-3.36,1,0.0566,126.047,4,Would You Ever,1,0.0861,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.57,1-800-273-8255,Logic,3,0.629,250173,0.572,0,5,0.192,-7.733,0,0.0387,100.015,4,1-800-273-8255,10,0.38,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0047,DNA.,Kendrick Lamar,3,0.637,185947,0.514,0,1,0.094,-6.763,1,0.365,139.931,4,DNA.,2,0.379,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.695,Say You Won't Let Go,James Arthur,60,0.358,211467,0.557,0,10,0.0902,-7.398,1,0.059,85.043,4,Say You Won't Let Go,2,0.475,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0215,Get Low (with Liam Payne),Zedd,59,0.716,204583,0.917,7.91E-06,1,0.0515,-3.674,1,0.0527,107.969,4,Get Low (with Liam Payne),1,0.503,1,FALSE,FALSE,TRUE,FALSE,FALSE
0.205,Tu Foto,Ozuna,62,0.735,193118,0.482,0.000194,7,0.0894,-9.21,1,0.0508,175.907,4,Tu Foto,1,0.783,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.012,Magnolia,Playboi Carti,3,0.791,181812,0.586,0,11,0.46,-7.372,0,0.29,163.029,4,Magnolia,2,0.42,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.414,Closer,The Chainsmokers,62,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,Closer,1,0.635,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.111,Love Galore,SZA,62,0.795,275080,0.594,0,0,0.162,-6.2,1,0.0747,135.002,4,Love Galore,2,0.404,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0577,Malibu,Miley Cyrus,61,0.565,231906,0.782,4.16E-05,8,0.0757,-6.413,1,0.0506,140.004,4,Malibu,1,0.392,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.256,Passionfruit,Drake,59,0.809,298941,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,Passionfruit,3,0.367,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.307,Slippery (feat. Gucci Mane),Migos,61,0.92,304041,0.674,0,1,0.104,-5.662,0,0.264,141.967,4,Slippery (feat. Gucci Mane),6,0.737,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.141,Mayores,Becky G,62,0.743,202453,0.855,0.0045,5,0.099,-3.976,0,0.0436,96.989,4,Mayores,1,0.863,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0224,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3,0.681,227360,0.541,0,9,0.167,-8.926,0,0.055,110.803,4,LOYALTY. FEAT. RIHANNA.,6,0.424,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.116,La Rompe Corazones,Daddy Yankee,59,0.685,204520,0.859,0,5,0.317,-2.595,0,0.0553,176.018,4,La Rompe Corazones,1,0.886,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0162,Down,Fifth Harmony,0,0.53,164985,0.512,7.04E-05,8,0.128,-7.094,1,0.133,196.121,4,Down,1,0.432,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.406,Issues,Julia Michaels,0,0.658,176320,0.424,0,8,0.0605,-6.796,1,0.093,114.342,4,Issues,1,0.442,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.193,Me Enamoré,Shakira,61,0.74,226893,0.879,8.25E-05,9,0.0928,-2.251,0,0.105,103.71,4,Me Enamor?,1,0.951,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.463,Body Like A Back Road,Sam Hunt,3,0.731,165387,0.469,1.04E-06,5,0.103,-7.226,1,0.0326,98.963,4,Body Like A Back Road,1,0.618,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.197,First Time,Kygo,62,0.633,193511,0.592,0,0,0.099,-7.245,0,0.112,90.066,4,First Time,1,0.643,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.105,Now Or Never,Halsey,3,0.658,214802,0.588,1.28E-06,6,0.125,-4.902,0,0.0367,110.075,4,Now Or Never,6,0.452,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0902,Robarte un Beso,Carlos Vives,62,0.748,193159,0.884,0,10,0.361,-3.556,1,0.0501,95.046,4,Robarte un Beso,1,0.653,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0313,Came Here for Love,Sigala,62,0.708,202999,0.868,0,6,0.122,-3.287,1,0.0431,124.994,4,Came Here for Love,1,0.692,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.406,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,62,0.72,251088,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,Rockabye (feat. Sean Paul & Anne-Marie),1,0.748,1,TRUE,FALSE,FALSE,FALSE,FALSE
0.165,Starboy,The Weeknd,59,0.681,230453,0.594,3.49E-06,7,0.134,-7.028,1,0.282,186.054,4,Starboy,1,0.51,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.0668,Krippy Kush,Farruko,0,0.708,230520,0.56,0,9,0.111,-7.132,1,0.129,163.043,4,Krippy Kush,1,0.411,1,FALSE,FALSE,FALSE,FALSE,FALSE
0.243,El Amante,Nicky Jam,61,0.683,219507,0.691,0,8,0.14,-5.535,1,0.0432,179.91,4,El Amante,5,0.746,1,FALSE,FALSE,FALSE,FALSE,FALSE
