acousticness,$album,$artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,$track,track_number,valence,y,featuring,remix,with,radio_edit,ost,$link,$Peak_Pos,$WoC,<Phit,$Thit
0.00868,Hymn For The Weekend - Seeb Remix,Coldplay,2,0.565,212647,0.849,4.68E-06,0,0.12,-3.516,0,0.0517,102.034,4,Hymn For The Weekend - Seeb Remix,13,0.43,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hymn%20For%20The%20Weekend%20-%20Seeb%20Remix/,0,0,0,0
0.107,Needed Me,Rihanna,2,0.688,191600,0.325,0,5,0.0837,-8.083,0,0.251,110.888,4,Needed Me,7,0.274,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Needed%20Me/,38,31,0,0
0.494,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,59,0.42,215670,0.636,0,10,0.122,-7.216,1,0.22,156.104,5,Trust Nobody (feat. Selena Gomez & Tory Lanez),8,0.784,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Trust%20Nobody/,92,1,0,0
0.135,Sidewalks,Weeknd,3,0.542,231360,0.727,0,1,0.328,-5.268,0,0.0849,150.098,4,Sidewalks,9,0.568,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sidewalks/,30,2,0,0
0.904,The Christmas Song (Merry Christmas To You),Nat King Cole,60,0.31,190973,0.095,3.43E-05,1,0.128,-17.828,1,0.0366,72.76,4,The Christmas Song (Merry Christmas To You),6,0.191,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Christmas%20Song/,51,6,0,0
0.373,X (feat. Future),21 Savage,62,0.835,258880,0.413,0.00133,1,0.101,-9.81,1,0.395,149.004,4,X (feat. Future),3,0.114,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/X/,0,0,0,0
0.076,Shaky Shaky,Daddy Yankee,59,0.899,234320,0.626,0,6,0.0631,-4.228,0,0.292,88.007,4,Shaky Shaky,1,0.871,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shaky%20Shaky/,0,0,0,0
0.0375,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2,0.746,166138,0.877,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,Light It Up (feat. Nyla & Fuse ODG) - Remix,10,0.762,1,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light%20It%20Up/,7,47,1,1
0.156,Cake By The Ocean,DNCE,59,0.774,219147,0.764,0,4,0.0383,-5.445,0,0.0518,118.997,4,Cake By The Ocean,3,0.909,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cake%20By%20The%20Ocean/,4,42,1,1
0.313,7 Years,Lukas Graham,1,0.728,237300,0.489,0,10,0.386,-5.868,1,0.0611,119.816,4,7 Years,1,0.335,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/7%20Years/,1,51,1,1
0.196,Versace On The Floor,Bruno Mars,62,0.578,261240,0.574,0,2,0.083,-6.209,1,0.0454,174.152,4,Versace On The Floor,5,0.301,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Versace%20On%20The%20Floor/,59,10,0,0
0.729,Sunset Lover,Petit Biscuit,62,0.783,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,Sunset Lover,1,0.236,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sunset%20Lover/,0,0,0,0
0.00479,Sneakin’,Drake,3,0.804,251333,0.56,0,8,0.164,-6.682,1,0.185,85.023,4,Sneakin’,1,0.264,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sneakin’/,0,0,0,0
0.102,Six Feet Under,Weeknd,3,0.768,237573,0.485,0,6,0.128,-8.435,0,0.0825,140.016,4,Six Feet Under,10,0.276,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Six%20Feet%20Under/,43,2,0,0
0.136,No Heart,21 Savage,62,0.906,235040,0.444,6.44E-05,4,0.173,-8.692,0,0.384,140.063,4,No Heart,2,0.68,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Heart/,0,0,0,0
0.501,Fairytale of New York (feat. Kirsty MacColl),Pogues,62,0.319,272200,0.651,4.73E-05,2,0.241,-6.335,1,0.0342,118.501,4,Fairytale of New York (feat. Kirsty MacColl),4,0.48,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fairytale%20of%20New%20York/,2,89,1,1
0.454,Hallelujah,Pentatonix,62,0.321,268960,0.377,0,10,0.338,-7.385,1,0.0361,119.483,4,Hallelujah,8,0.355,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hallelujah/,0,0,0,0
0.0199,Middle,DJ Snake,58,0.611,220573,0.7,0,9,0.0549,-5.331,1,0.0436,104.981,4,Middle,2,0.233,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Middle/,10,28,1,1
0.153,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,0,0.779,177095,0.671,1.12E-05,9,0.115,-5.829,1,0.0814,104.953,4,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),1,0.711,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Steady%201234/,0,0,0,0
0.0398,Capsize,FRENSHIP,62,0.683,237707,0.708,0.155,5,0.686,-6.244,0,0.0305,92.991,4,Capsize,2,0.35,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Capsize/,59,20,0,0
0.0161,Into You,Ariana Grande,58,0.636,244453,0.727,1.12E-06,9,0.151,-5.852,1,0.106,107.988,4,Into You,4,0.364,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Into%20You/,14,33,0,0
0.08,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,59,0.793,195547,0.729,3.10E-05,0,0.317,-4.77,0,0.0394,121.972,4,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,2,0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Girl/,2,33,1,1
0.456,Deu Onda,MC G15,62,0.931,144039,0.604,0,0,0.0488,-1.41,0,0.0573,129.926,4,Deu Onda,1,0.877,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Deu%20Onda/,0,0,0,0
0.0786,DUELE EL CORAZON,Enrique Iglesias,62,0.724,200813,0.904,0,8,0.226,-3.354,0,0.0966,90.999,4,DUELE EL CORAZON,1,0.851,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/DUELE%20EL%20CORAZON/,0,0,0,0
0.562,Fresh Eyes,Andy Grammer,2,0.822,198001,0.544,2.40E-05,0,0.144,-6.797,1,0.0332,122.047,4,Fresh Eyes,1,0.865,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fresh%20Eyes/,50,11,0,0
0.358,Neighbors,J. Cole,3,0.894,216520,0.284,0.000487,11,0.11,-13.002,0,0.33,138.944,4,Neighbors,7,0.413,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Neighbors/,0,0,0,0
0.199,Redbone,Childish Gambino,3,0.743,326933,0.359,0.00611,1,0.137,-10.401,1,0.0794,160.083,4,Redbone,6,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Redbone/,51,17,0,0
0.0504,I Got You,Bebe Rexha,61,0.609,191812,0.887,4.76E-06,9,0.09,-4.749,0,0.0507,97.99,4,I Got You,1,0.303,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Got%20You/,91,3,0,0
0.607,Photograph,Ed Sheeran,2,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,Photograph,6,0.198,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Photograph/,15,92,0,0
0.0415,Send My Love (To Your New Lover),Adele,18,0.69,223080,0.524,3.16E-06,6,0.17,-8.39,0,0.103,164.023,4,Send My Love (To Your New Lover),2,0.561,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Send%20My%20Love/,5,23,1,1
0.533,OOOUUU,Young M.A,62,0.635,234650,0.847,0,7,0.154,-3.152,1,0.447,166.072,4,OOOUUU,7,0.574,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/OOOUUU/,0,0,0,0
0.0186,"Me, Myself & I",G-Eazy,62,0.757,251467,0.672,0,0,0.158,-6.524,0,0.0955,111.996,4,"Me, Myself & I",3,0.389,1,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Me,%20Myself%20&%20I/",0,0,0,0
0.71,This Town,Niall Horan,59,0.687,232600,0.409,0,9,0.126,-7.751,1,0.0311,111.861,4,This Town,1,0.17,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Town/,9,13,1,1
0.167,Ay Mi Dios,IAmChino,1,0.761,252003,0.829,0,0,0.189,-3.203,0,0.0681,92.033,4,Ay Mi Dios,1,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ay%20Mi%20Dios/,0,0,0,0
0.0556,All Time Low,Jon Bellion,59,0.609,217603,0.57,0,0,0.0915,-4.239,1,0.104,90.195,4,All Time Low,3,0.523,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20Time%20Low/,86,1,0,0
0.453,Fast Car,Jonas Blue,59,0.459,212424,0.587,0,9,0.307,-6.983,1,0.0785,113.901,4,Fast Car,1,0.564,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fast%20Car/,2,40,1,1
0.435,Immortal,J. Cole,3,0.713,201667,0.419,2.87E-06,11,0.126,-10.668,1,0.356,91.634,4,Immortal,2,0.246,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Immortal/,0,0,0,0
0.156,Reminder,Weeknd,3,0.71,218880,0.495,0,8,0.164,-7.369,1,0.22,160.091,4,Reminder,4,0.404,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Reminder/,39,4,0,0
0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0,1,0.0679,-6.682,1,0.0782,175.914,4,Dile Que Tu Me Quieres,1,0.828,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/,0,0,0,0
0.014,Final Song,MØ,62,0.695,235827,0.672,8.44E-05,1,0.0756,-6.109,0,0.0345,104.988,4,Final Song,1,0.272,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Final%20Song/,0,0,0,0
0.00346,Lean On (feat. MØ & DJ Snake),Major Lazer,41,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,Lean On (feat. MØ & DJ Snake),4,0.271,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lean%20On/,2,79,1,1
0.322,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,59,0.774,227653,0.511,0,11,0.0672,-8.914,1,0.0319,94.736,4,Wonderful Christmastime - Remastered 2011 / Edited Version,7,0.746,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wonderful%20Christmastime%20-%20Remastered%202011%20/%20Edited%20Version/,0,0,0,0
0.601,Sleigh Ride,Phil Spector,61,0.526,184018,0.709,1.37E-05,11,0.327,-9.882,0,0.0333,91.638,4,Sleigh Ride,5,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sleigh%20Ride/,0,0,0,0
0.788,Run Rudolph Run - Single Version,Chuck Berry,3,0.688,165733,0.711,2.64E-05,7,0.0683,-10.453,0,0.0832,152.277,4,Run Rudolph Run - Single Version,15,0.94,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Run%20Rudolph%20Run%20-%20Single%20Version/,0,0,0,0
0.76,It's Beginning to Look a Lot Like Christmas,Perry Como,61,0.725,155933,0.276,0,7,0.116,-12.25,1,0.0599,112.89,4,It's Beginning to Look a Lot Like Christmas,8,0.704,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/It's%20Beginning%20to%20Look%20a%20Lot%20Like%20Christmas/,0,0,0,0
0.616,A Holly Jolly Christmas - Single Version,Burl Ives,3,0.674,135533,0.37,0,0,0.0781,-12.937,1,0.0309,140.352,4,A Holly Jolly Christmas - Single Version,1,0.857,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Holly%20Jolly%20Christmas%20-%20Single%20Version/,0,0,0,0
0.132,Borro Cassette,Maluma,62,0.73,207307,0.701,0,5,0.151,-5.885,0,0.106,175.95,4,Borro Cassette,1,0.789,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Borro%20Cassette/,0,0,0,0
0.469,White Christmas (Duet With Shania Twain),Michael Bublé,2,0.628,216627,0.484,1.23E-05,10,0.126,-7.588,1,0.0319,63.476,4,White Christmas (Duet With Shania Twain),4,0.636,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/White%20Christmas/,0,0,0,0
0.0178,Lighthouse - Andrelli Remix,Hearts & Colors,62,0.595,218447,0.662,0,11,0.0804,-6.858,0,0.0362,96.053,4,Lighthouse - Andrelli Remix,1,0.415,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lighthouse%20-%20Andrelli%20Remix/,0,0,0,0
0.105,Love On Me,Galantis,62,0.562,205920,0.906,0,4,0.145,-2.085,1,0.0758,124.146,4,Love On Me,1,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20On%20Me/,16,21,0,0
0.014,Rockin’,Weeknd,3,0.735,232880,0.886,0,9,0.0788,-5.572,0,0.216,113.002,4,Rockin’,5,0.747,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rockin’/,0,0,0,0
0.137,Weak,AJR,1,0.673,201160,0.637,0,5,0.184,-4.518,1,0.0429,123.98,4,Weak,3,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Weak/,58,5,0,0
0.0548,Dynamite (feat. Pretty Sister),Nause,62,0.811,195429,0.801,2.09E-05,9,0.0742,-6,0,0.0802,105.055,4,Dynamite (feat. Pretty Sister),1,0.723,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dynamite/,0,0,0,0
0.851,Dancing On My Own,Calum Scott,59,0.608,260004,0.174,1.92E-05,1,0.0855,-8.796,1,0.0332,112.175,4,Dancing On My Own,1,0.198,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dancing%20On%20My%20Own/,2,48,1,1
0.0152,Stitches,Shawn Mendes,58,0.746,206880,0.754,0,1,0.0486,-6.681,1,0.067,149.882,4,Stitches,2,0.762,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stitches/,1,67,1,1
0.474,Thinking Out Loud,Ed Sheeran,2,0.781,281560,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,Thinking Out Loud,11,0.584,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Thinking%20Out%20Loud/,1,118,1,1
0.336,Hello,Adele,18,0.481,295493,0.451,0,5,0.0872,-6.095,0,0.0347,157.966,4,Hello,1,0.287,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hello/,1,49,1,1
0.112,Step Into Christmas,Elton John,59,0.532,272394,0.926,9.84E-06,2,0.318,-5.536,1,0.0357,140.137,4,Step Into Christmas,15,0.809,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Step%20Into%20Christmas/,11,27,0,0
0.0244,Andas En Mi Cabeza,Chino & Nacho,59,0.68,247493,0.954,0,9,0.112,-1.823,1,0.119,104.029,4,Andas En Mi Cabeza,1,0.524,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Andas%20En%20Mi%20Cabeza/,0,0,0,0
0.0361,Roses,Chainsmokers,1,0.716,225800,0.806,0.00413,4,0.244,-7.602,1,0.0466,100.033,4,Roses,1,0.356,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Roses/,16,27,0,0
0.59,What Do You Mean?,Justin Bieber,56,0.845,205680,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,What Do You Mean?,3,0.794,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/What%20Do%20You%20Mean?/,1,62,1,1
0.865,Holly Jolly Christmas,Michael Bublé,2,0.647,119787,0.465,0,7,0.0882,-8.308,1,0.0428,151.251,4,Holly Jolly Christmas,6,0.698,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Holly%20Jolly%20Christmas/,0,0,0,0
0.00778,Ain't My Fault,Zara Larsson,61,0.576,224031,0.782,0,6,0.285,-4.825,0,0.0296,141.153,4,Ain't My Fault,11,0.353,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ain't%20My%20Fault/,13,21,0,0
0.133,Lush Life,Zara Larsson,61,0.694,201122,0.712,0,7,0.211,-3.923,0,0.046,98.022,4,Lush Life,2,0.794,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lush%20Life/,3,57,1,1
0.362,Santa Claus Is Comin' to Town - Single Version,Bruce Springsteen,62,0.355,267600,0.668,1.23E-06,0,0.727,-8.444,1,0.0482,139.734,4,Santa Claus Is Comin' to Town - Single Version,1,0.437,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Santa%20Claus%20Is%20Comin'%20to%20Town%20-%20Single%20Version/,0,0,0,0
0.00411,Sex,Cheat Codes,2,0.612,228361,0.694,0,0,0.141,-5.89,1,0.166,105.035,4,Sex,1,0.193,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sex/,9,24,1,1
0.0848,Love On The Brain,Rihanna,2,0.506,224000,0.641,8.09E-06,4,0.073,-4.815,0,0.0456,171.957,3,Love On The Brain,11,0.385,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20On%20The%20Brain/,0,0,0,0
0.902,Santa Baby,Eartha Kitt,58,0.7,206067,0.138,0,8,0.185,-12.347,1,0.0612,84.487,4,Santa Baby,13,0.472,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Santa%20Baby/,63,8,0,0
0.0983,Cuatro Babys,Maluma,62,0.772,278107,0.547,4.35E-06,6,0.107,-6.373,0,0.0541,130.099,4,Cuatro Babys,1,0.092,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cuatro%20Babys/,0,0,0,0
0.232,Careless Whisper,George Michael,54,0.583,302600,0.545,0,2,0.133,-11.698,0,0.0351,153.25,4,Careless Whisper,6,0.803,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Careless%20Whisper/,1,23,1,1
0.117,PILLOWTALK,ZAYN,61,0.584,202747,0.7,0,11,0.0939,-4.275,1,0.0456,124.944,4,PILLOWTALK,2,0.425,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/PILLOWTALK/,1,28,1,1
0.785,Santa Claus Is Coming To Town,Michael Bublé,2,0.594,171093,0.389,0,10,0.0313,-7.109,1,0.0517,122.331,4,Santa Claus Is Coming To Town,2,0.371,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Santa%20Claus%20Is%20Coming%20To%20Town/,0,0,0,0
0.114,pick up the phone,Young Thug,62,0.711,252256,0.739,0,7,0.226,-3.804,0,0.129,136.919,4,pick up the phone,11,0.417,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/pick%20up%20the%20phone/,0,0,0,0
0.156,No Problem (feat. Lil Wayne & 2 Chainz),Chance Rapper,62,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,No Problem (feat. Lil Wayne & 2 Chainz),2,0.788,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Problem/,0,0,0,0
0.954,Have Yourself A Merry Little Christmas,Sam Smith,59,0.426,170964,0.177,0,5,0.317,-9.429,1,0.0436,133.483,1,Have Yourself A Merry Little Christmas,1,0.315,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Have%20Yourself%20A%20Merry%20Little%20Christmas/,65,4,0,0
0.11,Wake Up Where You Are,State of Sound,62,0.706,207307,0.674,0.000626,9,0.0784,-6.977,1,0.0337,113.956,4,Wake Up Where You Are,1,0.537,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wake%20Up%20Where%20You%20Are/,0,0,0,0
0.994,Carol of the Bells,Mykola Dmytrovych Leontovych,62,0.418,85267,0.106,0.0292,8,0.179,-22.507,0,0.0448,46.718,4,Carol of the Bells,12,0.811,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Carol%20of%20the%20Bells/,0,0,0,0
0.013,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That's%20What%20I%20Like/,12,26,0,0
0.634,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,2,0.702,159973,0.588,0,5,0.198,-5.914,1,0.0563,122.945,3,Jingle Bells (feat. The Puppini Sisters),3,0.851,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Jingle%20Bells/,0,0,0,0
0.00347,Hotline Bling,Drake,59,0.903,267067,0.62,0.000119,2,0.0504,-8.094,1,0.0587,134.96,4,Hotline Bling,20,0.55,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hotline%20Bling/,3,52,1,1
0.0282,No Money,Galantis,62,0.671,189127,0.916,0.00762,6,0.24,-4.014,0,0.0397,126.01,4,No Money,1,0.804,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Money/,4,28,1,1
0.204,Mary's Boy Child / Oh My Lord,Boney M.,46,0.776,243400,0.703,0,0,0.336,-10.696,1,0.0427,112.534,4,Mary's Boy Child / Oh My Lord,1,0.934,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mary's%20Boy%20Child%20/%20Oh%20My%20Lord/,0,0,0,0
0.069,You Was Right,Lil Uzi Vert,62,0.843,163944,0.359,0,0,0.12,-7.417,1,0.461,81.987,4,You Was Right,5,0.156,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/You%20Was%20Right/,0,0,0,0
0.256,Vacaciones,Wisin,62,0.772,238800,0.909,0,6,0.255,-3.225,0,0.166,96.031,4,Vacaciones,1,0.679,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Vacaciones/,0,0,0,0
0.0975,Die For You,Weeknd,2,0.599,260253,0.511,0,1,0.147,-7.136,0,0.0615,133.496,4,Die For You,17,0.498,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Die%20For%20You/,74,1,0,0
0.0861,The Hills,Weeknd,59,0.356,242253,0.567,0,0,0.137,-7.011,0,0.0798,135.553,5,The Hills,5,0.116,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Hills/,3,57,1,1
0.104,Miss You,James Hersey,56,0.88,206099,0.605,0.00488,5,0.106,-7.639,0,0.0531,120.017,4,Miss You,1,0.638,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Miss%20You/,0,0,0,0
0.0565,Jumpman,Drake,3,0.853,205879,0.547,0,1,0.341,-7.535,1,0.194,142.065,4,Jumpman,9,0.677,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Jumpman/,58,29,0,0
0.0705,Some Kind Of Drug,G-Eazy,62,0.586,222467,0.525,0,0,0.0729,-8.968,1,0.498,126.51,4,Some Kind Of Drug,13,0.518,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Some%20Kind%20Of%20Drug/,0,0,0,0
0.0857,Light,San Holo,62,0.57,239853,0.763,2.49E-06,1,0.0932,-4.137,1,0.0573,150.088,4,Light,1,0.432,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light/,0,0,0,0
0.171,My Only Wish (This Year),Britney Spears,57,0.665,255733,0.844,0,0,0.225,-3.777,1,0.0273,147.073,4,My Only Wish (This Year),1,0.655,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/My%20Only%20Wish/,0,0,0,0
0.378,iSpy (feat. Lil Yachty),KYLE,62,0.746,253107,0.653,0,7,0.229,-6.745,1,0.289,75.016,4,iSpy (feat. Lil Yachty),1,0.663,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/iSpy/,33,18,0,0
0.42,All I Want For Christmas Is You,Michael Bublé,2,0.503,171827,0.465,0,8,0.101,-8.077,0,0.0274,141.796,4,All I Want For Christmas Is You,5,0.147,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20I%20Want%20For%20Christmas%20Is%20You/,0,0,0,0
0.131,Christmas Lights,Coldplay,62,0.312,242496,0.418,0.000679,7,0.0836,-9.146,1,0.0296,130.795,4,Christmas Lights,1,0.229,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Christmas%20Lights/,13,21,0,0
0.547,Me Llamas (feat. Maluma) - Remix,Piso 21,62,0.76,210323,0.838,1.30E-06,7,0.0664,-3.828,0,0.0529,93.05,4,Me Llamas (feat. Maluma) - Remix,1,0.74,1,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Me%20Llamas/,0,0,0,0
0.0673,Gyal You A Party Animal - Remix,Charly Black,37,0.723,224320,0.889,0,0,0.363,-4.017,1,0.0939,101.032,4,Gyal You A Party Animal - Remix,1,0.711,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Gyal%20You%20A%20Party%20Animal%20-%20Remix/,0,0,0,0
